High,Low,Actual,Instrument,Volume,UsdVolume,OpenInterest,Change,BestBid,BestBidSize,BestAsk,BestAskSize,Timestamp,TradeTimestamp
1917.05,1881.27,1906.01,ETH_USDT,4067.2648,7737020.06,0,0.0077,1905.56,0.4153,1906.05,0.2584,2023-05-30 17:58:14.1843481,1685469494086
1917.05,1881.27,1905.63,ETH_USDT,4067.2824,7737053.61,0,0.0075,1905.56,0.4153,1905.98,0.0078,2023-05-30 17:58:23.8545579,1685469503756
1917.05,1881.27,1905.52,ETH_USDT,4067.4923,7737453.76,0,0.0074,1905.28,0.05,1905.77,0.0078,2023-05-30 17:58:38.408365,1685469518294
1917.05,1881.27,1905.18,ETH_USDT,4067.7643,7737972.23,0,0.0072,1904.84,2.0999,1905.38,0.1981,2023-05-30 17:58:41.0198278,1685469520923
1917.05,1881.27,1905.37,ETH_USDT,4067.7732,7737989.19,0,0.0073,1904.85,0.05,1905.37,0.2765,2023-05-30 17:58:51.4497333,1685469531347
1917.05,1881.27,1904.81,ETH_USDT,4066.8497,7736242.18,0,0.0075,1904.81,0.0078,1904.96,0.1965,2023-05-30 17:59:09.9100223,1685469549807
1917.05,1881.27,1904.8,ETH_USDT,4066.8597,7736261.24,0,0.0075,1904.81,0.0005,1905.19,0.0073,2023-05-30 17:59:11.8622085,1685469551765
1917.05,1881.27,1904.64,ETH_USDT,4067.0726,7736666.95,0,0.0074,1904.41,0.1575,1904.81,0.1105,2023-05-30 17:59:20.546734,1685469560445
1917.05,1881.27,1904.31,ETH_USDT,4067.2825,7737066.88,0,0.0072,1904.03,0.4158,1904.51,0.0078,2023-05-30 17:59:22.6801208,1685469562583
1917.05,1881.27,1904.03,ETH_USDT,4067.2899,7737080.98,0,0.0071,1904.03,0.1576,1904.51,0.0078,2023-05-30 17:59:23.7600665,1685469563662
1917.05,1881.27,1903.65,ETH_USDT,4067.4505,7737386.91,0,0.0069,1903.65,0.1472,1904.03,0.2854,2023-05-30 17:59:37.3808698,1685469577278
1917.05,1881.27,1903.45,ETH_USDT,4067.6077,7737686.31,0,0.0068,1903.27,0.1576,1903.86,0.0078,2023-05-30 17:59:43.7363073,1685469583635
1917.05,1881.27,1904,ETH_USDT,4067.6078,7737686.5,0,0.0071,1903.28,0.053,1904,0.0078,2023-05-30 17:59:45.8877492,1685469585785
1917.05,1881.27,1903.54,ETH_USDT,4069.064,7740459.5,0,0.0068,1902.57,16.1621,1903.54,16.1272,2023-05-30 17:59:46.8183788,1685469586721
1917.05,1881.27,1903.27,ETH_USDT,4069.2216,7740759.61,0,0.0067,1902.89,0.1577,1903.6,0.2624,2023-05-30 17:59:47.2812285,1685469587176
1917.05,1881.27,1903.05,ETH_USDT,4069.2629,7740838.25,0,0.0066,1903.05,2.0705,1903.59,0.0001,2023-05-30 17:59:47.7728919,1685469587674
1917.05,1881.27,1902.89,ETH_USDT,4069.3729,7741047.67,0,0.0065,1902.89,0.0554,1902.9,2.15,2023-05-30 17:59:54.560605,1685469594454
1917.05,1881.27,1902.9,ETH_USDT,4069.4329,7741161.9,0,0.0065,1902.89,0.0554,1903.19,0.0078,2023-05-30 17:59:56.1535929,1685469596055
1917.05,1881.27,1902.89,ETH_USDT,4069.2182,7740755.88,0,0.0062,1902.89,0.0454,1902.9,2.3498,2023-05-30 18:00:00.4777085,1685469600381
1917.05,1881.27,1902.97,ETH_USDT,4069.2782,7740870.11,0,0.0062,1902.89,0.0354,1903.08,0.2776,2023-05-30 18:00:08.5059871,1685469608402
1917.05,1881.27,1902.9,ETH_USDT,4069.3282,7740965.3,0,0.0062,1902.9,0.0368,1902.91,2.102,2023-05-30 18:00:09.7189057,1685469609606
1917.05,1881.27,1902.89,ETH_USDT,4069.3382,7740984.34,0,0.0062,1902.89,0.0332,1902.9,2.102,2023-05-30 18:00:13.7953599,1685469613698
1917.05,1881.27,1903.05,ETH_USDT,4070.3982,7743002.41,0,0.0063,1902.89,0.0332,1903.12,0.2776,2023-05-30 18:00:16.2268934,1685469616123
1917.05,1881.27,1902.9,ETH_USDT,4070.4115,7743027.73,0,0.0062,1902.89,0.0332,1903.01,0.24,2023-05-30 18:00:28.5390865,1685469628434
1917.05,1881.27,1902.89,ETH_USDT,4070.4265,7743056.29,0,0.0062,1902.89,0.0332,1902.9,0.0478,2023-05-30 18:00:30.5072446,1685469630409
1917.05,1881.27,1902.71,ETH_USDT,4070.6365,7743456.03,0,0.0061,1902.53,2.6992,1902.61,0.0078,2023-05-30 18:00:31.3418643,1685469631240
1917.05,1881.27,1902.44,ETH_USDT,4070.9965,7744141.23,0,0.006,1902.44,0.066,1902.53,0.0078,2023-05-30 18:00:34.5371883,1685469634439
1917.05,1881.27,1902.13,ETH_USDT,4071.3565,7744826.29,0,0.0058,1901.95,0.3965,1902.43,0.0078,2023-05-30 18:00:37.3911122,1685469637293
1917.05,1881.27,1901.75,ETH_USDT,4071.4065,7744921.42,0,0.0056,1901.75,0.1577,1902.08,0.0078,2023-05-30 18:00:53.1156864,1685469653019
1917.05,1881.27,1901.82,ETH_USDT,4070.7224,7743633.11,0,0.0061,1901.43,0.3905,1902,2.103,2023-05-30 18:01:03.7789339,1685469663671
1917.05,1881.27,1902.13,ETH_USDT,4070.7724,7743728.27,0,0.0062,1901.88,0.0078,1902.13,0.1077,2023-05-30 18:01:08.6820432,1685469668581
1917.05,1881.27,1900.89,ETH_USDT,4074.3922,7750613.84,0,0.0056,1901.01,2.1041,1901.49,0.1942,2023-05-30 18:01:22.4699504,1685469682373
1917.05,1881.27,1901.49,ETH_USDT,4074.5522,7750918.22,0,0.0059,1901.05,0.0008,1901.48,0.0078,2023-05-30 18:01:27.343293,1685469687246
1917.05,1881.27,1901.06,ETH_USDT,4074.5554,7750924.31,0,0.0057,1901.06,0.055,1901.35,0.0078,2023-05-30 18:01:38.872162,1685469698773
1917.05,1881.27,1901.75,ETH_USDT,4074.6054,7751019.44,0,0.006,1901.74,0.5632,1901.75,0.1078,2023-05-30 18:01:43.5883455,1685469703490
1917.05,1881.27,1901.74,ETH_USDT,4074.6642,7751131.31,0,0.006,1901.3,0.25,1901.75,0.1156,2023-05-30 18:01:44.7984349,1685469704700
1917.05,1881.27,1901.75,ETH_USDT,4074.7142,7751226.44,0,0.006,1901.31,0.0933,1901.75,0.0656,2023-05-30 18:01:45.6060754,1685469705503
1917.05,1881.27,1902.13,ETH_USDT,4074.276,7750398.99,0,0.0062,1901.91,2.1031,1902.13,0.0077,2023-05-30 18:02:09.0547901,1685469728958
1917.05,1881.27,1902.43,ETH_USDT,4074.326,7750494.15,0,0.0063,1902.29,0.0078,1902.51,0.1577,2023-05-30 18:02:11.0127422,1685469730916
1917.05,1881.27,1902.51,ETH_USDT,4074.376,7750589.32,0,0.0064,1902.15,0.0078,1902.51,0.1577,2023-05-30 18:02:18.0682965,1685469737960
1917.05,1881.27,1901.79,ETH_USDT,4074.9675,7751714.85,0,0.006,1901.78,4.5,1902.16,2.1028,2023-05-30 18:02:21.6942894,1685469741598
1917.05,1881.27,1902.5,ETH_USDT,4075.0175,7751810.02,0,0.0064,1902.2,0.05,1902.51,0.0577,2023-05-30 18:02:41.59695,1685469761497
1917.05,1881.27,1902.51,ETH_USDT,4075.0675,7751905.19,0,0.0064,1902.27,0.0078,1902.51,0.0577,2023-05-30 18:02:44.7340062,1685469764638
1917.05,1881.27,1903.03,ETH_USDT,4074.9926,7751768.34,0,0.0071,1902.53,0.2854,1903,0.1962,2023-05-30 18:03:13.9195077,1685469793823
1917.05,1881.27,1903.1,ETH_USDT,4074.9936,7751770.24,0,0.0071,1902.55,0.0078,1903.1,0.1992,2023-05-30 18:03:21.5212236,1685469801425
1917.05,1881.27,1902.55,ETH_USDT,4074.9937,7751770.43,0,0.0068,1902.55,0.0078,1903.1,0.194,2023-05-30 18:03:25.6919269,1685469805587
1917.05,1881.27,1902.71,ETH_USDT,4074.0761,7750035.75,0,0.0071,1902.52,0.0077,1902.71,0.0001,2023-05-30 18:04:06.0289301,1685469845927
1917.05,1881.27,1902.51,ETH_USDT,4074.1361,7750149.95,0,0.007,1902.53,0.0001,1902.64,0.1994,2023-05-30 18:04:09.9724871,1685469849876
1917.05,1881.27,1902.13,ETH_USDT,4074.3993,7750650.87,0,0.0068,1901.75,0.1577,1902.27,0.0078,2023-05-30 18:04:20.1071262,1685469860009
1917.05,1881.27,1901.97,ETH_USDT,4075.0091,7751811.22,0,0.0067,1901.75,0.1577,1902.27,0.0078,2023-05-30 18:04:22.1024033,1685469862001
1917.05,1881.27,1902.27,ETH_USDT,4075.0092,7751811.42,0,0.0068,1901.75,0.1577,1902.12,0.0076,2023-05-30 18:04:22.5803186,1685469862448
1917.05,1881.27,1901.97,ETH_USDT,4076.5959,7754830.69,0,0.0067,1901.76,0.0001,1902.19,0.1922,2023-05-30 18:04:26.2058805,1685469866110
1917.05,1881.27,1902.02,ETH_USDT,4077.1778,7755937.99,0,0.0067,1901.76,0.0001,1902.18,0.0077,2023-05-30 18:04:30.4729137,1685469870375
1917.05,1881.27,1901.75,ETH_USDT,4077.1874,7755956.26,0,0.0066,1901.75,0.1482,1902.17,0.0077,2023-05-30 18:04:32.3984515,1685469872302
1917.05,1881.27,1901.37,ETH_USDT,4077.3856,7756333.35,0,0.0064,1901.37,0.1078,1901.38,2.2394,2023-05-30 18:04:48.3158749,1685469888214
1917.05,1881.27,1901.05,ETH_USDT,4076.471,7754608.01,0,0.006,1900.99,0.1578,1901.09,2.104,2023-05-30 18:05:00.7980304,1685469900701
1917.05,1881.27,1901.09,ETH_USDT,4077.471,7756509.99,0,0.006,1900.99,0.1578,1901.14,0.1159,2023-05-30 18:05:01.2028924,1685469901107
1917.05,1881.27,1901.28,ETH_USDT,4077.831,7757194.78,0,0.0061,1901,0.2776,1901.23,2.1039,2023-05-30 18:05:02.3981628,1685469902302
1917.05,1881.27,1901.35,ETH_USDT,4079.7007,7760751.3,0,0.0061,1901.04,0.25,1901.61,0.05,2023-05-30 18:05:03.226904,1685469903131
1917.05,1881.27,1901.67,ETH_USDT,4079.7507,7760846.43,0,0.0063,1901.43,0.25,1901.75,0.1578,2023-05-30 18:05:06.7970365,1685469906698
1917.05,1881.27,1901.75,ETH_USDT,4079.8607,7761055.73,0,0.0064,1901.63,0.2854,1901.75,0.0478,2023-05-30 18:05:11.1235061,1685469911026
1917.05,1881.27,1902.42,ETH_USDT,4080.1582,7761621.88,0,0.0067,1902.41,0.4317,1902.76,0.1791,2023-05-30 18:05:45.2399382,1685469945137
1917.05,1881.27,1902.16,ETH_USDT,4080.1583,7761622.07,0,0.0066,1902.16,0.2854,1902.8,0.0004,2023-05-30 18:05:58.7210302,1685469958622
1917.05,1881.27,1902.89,ETH_USDT,4079.4575,7760297.59,0,0.007,1902.76,0.1021,1902.89,0.1082,2023-05-30 18:06:09.4188544,1685469969315
1917.05,1881.27,1902.13,ETH_USDT,4079.9271,7761191.36,0,0.0066,1902.14,7,1902.47,2.1025,2023-05-30 18:06:12.5302332,1685469972430
1917.05,1881.27,1902.14,ETH_USDT,4082.9631,7766968.9,0,0.0066,1902.13,0.108,1902.14,2.2648,2023-05-30 18:06:20.4373088,1685469980334
1917.05,1881.27,1902.13,ETH_USDT,4083.0131,7767064.05,0,0.0066,1902.13,0.0658,1902.14,2.2648,2023-05-30 18:06:21.6204947,1685469981517
1917.05,1881.27,1902.16,ETH_USDT,4083.0731,7767178.23,0,0.0066,1902.13,0.0558,1902.36,0.2384,2023-05-30 18:06:27.4047669,1685469987304
1917.05,1881.27,1902.13,ETH_USDT,4083.1231,7767273.38,0,0.0066,1902.13,0.0058,1902.14,2.1108,2023-05-30 18:06:42.5051948,1685470002392
1917.05,1881.27,1902.14,ETH_USDT,4081.4132,7764043.98,0,0.0063,1902.13,0.0925,1902.46,0.0078,2023-05-30 18:07:03.1653438,1685470023037
1917.05,1881.27,1902.28,ETH_USDT,4081.4133,7764044.17,0,0.0064,1902.28,0.0001,1902.46,0.0078,2023-05-30 18:07:49.4990044,1685470069394
1917.05,1881.27,1902.13,ETH_USDT,4078.9161,7759320.92,0,0.0058,1902.13,0.0058,1902.19,0.0078,2023-05-30 18:08:18.642734,1685470098533
1917.05,1881.27,1902.14,ETH_USDT,4078.9162,7759321.11,0,0.0058,1901.75,0.4353,1902.14,0.0578,2023-05-30 18:08:27.5124799,1685470107406
1917.05,1881.27,1902.15,ETH_USDT,4078.9163,7759321.3,0,0.0058,1901.75,0.4353,1902.15,0.0578,2023-05-30 18:08:44.8963947,1685470124785
1917.05,1881.27,1902.08,ETH_USDT,4078.0025,7757604.55,0,0.0054,1901.79,0.0001,1902.22,16.1621,2023-05-30 18:09:07.9264192,1685470147815
1917.05,1881.27,1901.96,ETH_USDT,4078.0026,7757604.74,0,0.0053,1901.96,0.0078,1902.2,0.0004,2023-05-30 18:09:15.3133683,1685470155201
1917.05,1881.27,1902.22,ETH_USDT,4078.0078,7757614.63,0,0.0055,1902.2,0.0077,1902.37,0.2575,2023-05-30 18:09:29.3192754,1685470169209
1917.05,1881.27,1902.35,ETH_USDT,4078.2052,7757990.34,0,0.0055,1901.97,0.0077,1902.34,16.1621,2023-05-30 18:09:29.7364679,1685470169627
1917.05,1881.27,1902.51,ETH_USDT,4078.3052,7758180.69,0,0.0056,1902.33,0.1956,1902.51,0.0577,2023-05-30 18:09:39.0748393,1685470178960
1917.05,1881.27,1902.78,ETH_USDT,4078.4052,7758371.04,0,0.0058,1902.78,0.0078,1902.89,0.1082,2023-05-30 18:09:48.9160705,1685470188795
1917.05,1881.27,1902.88,ETH_USDT,4078.4921,7758536.48,0,0.0058,1902.88,2.0229,1902.89,0.1082,2023-05-30 18:09:49.3069282,1685470189187
1917.05,1881.27,1902.89,ETH_USDT,4078.5921,7758726.87,0,0.0058,1902.88,2.3098,1902.89,0.0582,2023-05-30 18:09:50.5165176,1685470190405
1917.05,1881.27,1903.26,ETH_USDT,4075.6882,7753231.2,0,0.0058,1903.26,1.8915,1903.27,0.1577,2023-05-30 18:10:11.0411573,1685470210926
1917.05,1881.27,1903.27,ETH_USDT,4075.8959,7753626.71,0,0.0058,1903.49,0.0078,1903.65,0.1576,2023-05-30 18:10:17.7040948,1685470217593
1917.05,1881.27,1903.64,ETH_USDT,4076.9961,7755722.12,0,0.006,1903.64,2.1089,1903.65,0.1576,2023-05-30 18:10:18.6718743,1685470218561
1917.05,1881.27,1904.37,ETH_USDT,4080.1474,7761725.62,0,0.0064,1904.62,0.25,1904.98,0.1829,2023-05-30 18:10:21.2086423,1685470221096
1917.05,1881.27,1904.64,ETH_USDT,4080.2474,7761916.17,0,0.0065,1904.65,0.0578,1904.8,0.1576,2023-05-30 18:10:21.6893354,1685470221578
1917.05,1881.27,1904.34,ETH_USDT,4080.4574,7762316.3,0,0.0063,1904.25,0.2776,1904.8,0.1576,2023-05-30 18:10:22.1207226,1685470222005
1917.05,1881.27,1904.05,ETH_USDT,4080.7959,7762961.13,0,0.0062,1904.33,0.1971,1904.38,0.0078,2023-05-30 18:10:22.938745,1685470222827
1917.05,1881.27,1904.29,ETH_USDT,4080.9459,7763246.91,0,0.0063,1904.25,0.1972,1904.39,0.0078,2023-05-30 18:10:23.7876114,1685470223677
1917.05,1881.27,1903.66,ETH_USDT,4081.606,7764504.45,0,0.006,1903.66,0.0078,1904.05,0.0006,2023-05-30 18:10:44.0160528,1685470243897
1917.05,1881.27,1904.04,ETH_USDT,4081.6061,7764504.64,0,0.0062,1904.04,0.0577,1904.05,0.0006,2023-05-30 18:10:50.3470661,1685470250234
1917.05,1881.27,1904.05,ETH_USDT,4081.6067,7764505.78,0,0.0062,1904.04,0.05,1904.32,0.0007,2023-05-30 18:10:50.7459499,1685470250630
1917.05,1881.27,1903.78,ETH_USDT,4081.0612,7763473.6,0,0.0065,1903.78,0.0014,1903.94,0.0064,2023-05-30 18:11:05.4044344,1685470265291
1917.05,1881.27,1903.77,ETH_USDT,4081.0777,7763505.03,0,0.0065,1903.66,2.1012,1903.9,0.0564,2023-05-30 18:11:07.374912,1685470267260
1917.05,1881.27,1903.94,ETH_USDT,4081.3877,7764095.54,0,0.0066,1903.74,2.1011,1904.09,0.0078,2023-05-30 18:11:10.554077,1685470270438
1917.05,1881.27,1903.65,ETH_USDT,4081.4477,7764209.81,0,0.0065,1903.65,0.0976,1903.9,0.0078,2023-05-30 18:11:10.9591154,1685470270847
1917.05,1881.27,1903.91,ETH_USDT,4081.5566,7764417.23,0,0.0066,1903.65,0.0476,1904.07,2.1007,2023-05-30 18:11:18.5326336,1685470278412
1917.05,1881.27,1904.27,ETH_USDT,4081.7166,7764722.05,0,0.0068,1904.28,0.0661,1904.41,0.1576,2023-05-30 18:11:31.0848355,1685470290969
1917.05,1881.27,1904.54,ETH_USDT,4082.1521,7765551.86,0,0.0069,1904.55,0.0078,1904.8,0.4153,2023-05-30 18:11:31.5343366,1685470291420
1917.05,1881.27,1904.8,ETH_USDT,4082.1621,7765570.91,0,0.0071,1904.79,0.1989,1904.8,0.1476,2023-05-30 18:11:42.1179305,1685470301999
1917.05,1881.27,1905.18,ETH_USDT,4078.9969,7759582.88,0,0.007,1905.17,2.2935,1905.18,0.0975,2023-05-30 18:12:05.9470906,1685470325822
1917.05,1881.27,1904.74,ETH_USDT,4079.1069,7759792.5,0,0.0068,1904.91,0.1925,1905.17,0.0999,2023-05-30 18:12:17.7322872,1685470337603
1917.05,1881.27,1905.14,ETH_USDT,4079.6531,7760833.5,0,0.007,1904.62,0.05,1905.13,0.5276,2023-05-30 18:12:18.1501954,1685470338035
1917.05,1881.27,1905.13,ETH_USDT,4079.6631,7760852.56,0,0.007,1904.41,0.1575,1905.08,0.0678,2023-05-30 18:12:18.595994,1685470338472
1917.05,1881.27,1904.98,ETH_USDT,4079.6632,7760852.75,0,0.0069,1904.42,0.0078,1905.01,0.2776,2023-05-30 18:12:34.4608428,1685470354338
1917.05,1881.27,1905.19,ETH_USDT,4079.799,7761111.6,0,0.007,1905.1,0.0078,1905.38,0.1304,2023-05-30 18:12:39.1542931,1685470359039
1917.05,1881.27,1905.18,ETH_USDT,4079.859,7761225.96,0,0.007,1905.03,0.0078,1905.18,0.05,2023-05-30 18:12:47.5942056,1685470367477
1917.05,1881.27,1904.8,ETH_USDT,4079.182,7759945.84,0,0.0066,1904.85,0.0078,1905.25,0.05,2023-05-30 18:13:04.6965167,1685470384580
1917.05,1881.27,1905.18,ETH_USDT,4079.3193,7760207.5,0,0.0068,1905.17,0.4239,1905.18,0.1557,2023-05-30 18:13:16.739765,1685470396615
1917.05,1881.27,1904.41,ETH_USDT,4079.3693,7760302.76,0,0.0064,1904.41,0.1153,1904.94,0.4884,2023-05-30 18:13:40.4625365,1685470420343
1917.05,1881.27,1904.76,ETH_USDT,4079.2081,7759999.69,0,0.0067,1904.59,2.1001,1904.83,0.0078,2023-05-30 18:14:16.7222821,1685470456602
1917.05,1881.27,1904.63,ETH_USDT,4079.2082,7759999.88,0,0.0066,1904.63,0.1956,1904.83,0.0078,2023-05-30 18:14:18.0020587,1685470457879
1917.05,1881.27,1904.62,ETH_USDT,4079.2582,7760095.16,0,0.0066,1904.41,0.1153,1904.79,0.0078,2023-05-30 18:14:26.1467414,1685470466026
1917.05,1881.27,1904.63,ETH_USDT,4079.2583,7760095.35,0,0.0066,1904.41,0.1153,1904.63,0.0078,2023-05-30 18:14:36.5992671,1685470476481
1917.05,1881.27,1904.48,ETH_USDT,4080.2583,7762000.73,0,0.0065,1904.52,0.1947,1904.79,0.0076,2023-05-30 18:14:38.8861034,1685470478762
1917.05,1881.27,1904.41,ETH_USDT,4079.9418,7761402.04,0,0.0066,1904.42,0.0001,1904.73,0.0077,2023-05-30 18:15:10.5364788,1685470510411
1917.05,1881.27,1904.52,ETH_USDT,4080.0351,7761579.81,0,0.0066,1904.03,0.1576,1904.52,0.2854,2023-05-30 18:15:24.8095721,1685470524690
1917.05,1881.27,1904.03,ETH_USDT,4080.0584,7761624.19,0,0.0064,1904.04,0.0001,1904.5,0.0076,2023-05-30 18:15:32.7904785,1685470532670
1917.05,1881.27,1904.49,ETH_USDT,4080.0585,7761624.39,0,0.0066,1904.11,0.1017,1904.49,0.0078,2023-05-30 18:15:40.7628597,1685470540641
1917.05,1881.27,1904.8,ETH_USDT,4080.5862,7762629.92,0,0.0068,1904.79,2.2998,1904.8,0.1075,2023-05-30 18:15:59.252807,1685470559107
1917.05,1881.27,1904.79,ETH_USDT,4078.6563,7758979.2,0,0.0068,1904.79,2.6613,1904.8,0.0075,2023-05-30 18:16:00.5315995,1685470560407
1917.05,1881.27,1904.8,ETH_USDT,4078.6639,7758993.68,0,0.0068,1904.85,0.1965,1904.87,0.0001,2023-05-30 18:16:01.3648962,1685470561241
1917.05,1881.27,1904.87,ETH_USDT,4078.664,7758993.87,0,0.0069,1904.87,0.0998,1905.18,0.1557,2023-05-30 18:16:02.2687251,1685470562137
1917.05,1881.27,1905.18,ETH_USDT,4078.8197,7759290.65,0,0.007,1905.22,0.0078,1905.25,0.0001,2023-05-30 18:16:04.2688069,1685470564144
1917.05,1881.27,1905.24,ETH_USDT,4079.6872,7760944.07,0,0.0071,1904.85,0.05,1905.25,0.0001,2023-05-30 18:16:27.1473365,1685470587024
1917.05,1881.27,1904.88,ETH_USDT,4079.7107,7760988.86,0,0.0069,1904.88,0.1917,1905.25,0.0001,2023-05-30 18:16:27.566716,1685470587443
1917.05,1881.27,1904.99,ETH_USDT,4079.7171,7761001.05,0,0.0069,1904.99,0.1979,1905.24,0.0078,2023-05-30 18:16:29.9184448,1685470589796
1917.05,1881.27,1904.8,ETH_USDT,4079.7172,7761001.25,0,0.0068,1904.8,0.4204,1905.24,0.0078,2023-05-30 18:16:33.4233227,1685470593286
1917.05,1881.27,1905.17,ETH_USDT,4079.7414,7761047.37,0,0.007,1905.17,0.1961,1905.24,0.0078,2023-05-30 18:16:35.3558299,1685470595227
1917.05,1881.27,1905.06,ETH_USDT,4079.7654,7761093.12,0,0.007,1905,2.0997,1905.22,0.0078,2023-05-30 18:16:45.4462862,1685470605324
1917.05,1881.27,1904.8,ETH_USDT,4079.7875,7761135.23,0,0.0068,1904.8,0.4203,1905.24,0.0078,2023-05-30 18:16:51.6275699,1685470611495
1917.05,1881.27,1904.93,ETH_USDT,4079.8103,7761178.69,0,0.0069,1904.92,0.1919,1905.24,0.0078,2023-05-30 18:16:53.8922675,1685470613764
1917.05,1881.27,1904.92,ETH_USDT,4079.8334,7761222.71,0,0.0069,1904.92,0.1916,1905.24,0.0078,2023-05-30 18:16:55.7981604,1685470615675
1917.05,1881.27,1904.8,ETH_USDT,4079.8569,7761267.49,0,0.0068,1904.8,0.3747,1905.24,0.0078,2023-05-30 18:16:57.72018,1685470617584
1917.05,1881.27,1905.02,ETH_USDT,4079.8146,7761190.92,0,0.0068,1905.03,0.1924,1905.24,0.0078,2023-05-30 18:17:19.9292687,1685470639767
1917.05,1881.27,1904.96,ETH_USDT,4079.8387,7761236.85,0,0.0068,1904.96,0.191,1905.24,0.0078,2023-05-30 18:17:27.7315797,1685470647604
1917.05,1881.27,1905,ETH_USDT,4082.4489,7766211.65,0,0.0068,1904.81,0.0525,1905.24,0.0078,2023-05-30 18:17:44.6984474,1685470664560
1917.05,1881.27,1905.23,ETH_USDT,4082.4589,7766230.71,0,0.0069,1904.81,0.0621,1905.24,0.0078,2023-05-30 18:17:53.8217963,1685470673699
1917.05,1881.27,1904.62,ETH_USDT,4071.2363,7744979.91,0,0.0061,1904.59,0.05,1905.09,0.0078,2023-05-30 18:18:10.4415594,1685470690318
1917.05,1881.27,1904.59,ETH_USDT,4071.251,7745007.92,0,0.0061,1904.57,0.05,1905.04,0.2854,2023-05-30 18:18:11.814239,1685470691690
1917.05,1881.27,1904.57,ETH_USDT,4071.2986,7745098.62,0,0.0061,1904.57,0.05,1905.04,0.2854,2023-05-30 18:18:13.5041684,1685470693376
1917.05,1881.27,1904.8,ETH_USDT,4071.3198,7745139.02,0,0.0062,1904.8,0.02,1905.12,0.2854,2023-05-30 18:18:34.5174543,1685470714394
1917.05,1881.27,1904.79,ETH_USDT,4071.3421,7745181.52,0,0.0062,1904.64,0.2625,1905.12,0.2854,2023-05-30 18:18:36.4438886,1685470716305
1917.05,1881.27,1904.64,ETH_USDT,4071.3621,7745219.63,0,0.0061,1904.64,0.2625,1905.12,0.2854,2023-05-30 18:18:38.3484097,1685470718215
1917.05,1881.27,1904.59,ETH_USDT,4071.4057,7745302.71,0,0.0061,1904.59,0.2625,1905.12,0.2854,2023-05-30 18:18:42.5620295,1685470722435
1917.05,1881.27,1904.79,ETH_USDT,4071.5405,7745559.57,0,0.0062,1904.57,0.2649,1905.12,0.2854,2023-05-30 18:18:54.3747413,1685470734249
1917.05,1881.27,1904.57,ETH_USDT,4071.561,7745598.64,0,0.0061,1904.5,0.2654,1905.12,0.2854,2023-05-30 18:18:56.4162384,1685470736292
1917.05,1881.27,1904.79,ETH_USDT,4071.5836,7745641.7,0,0.0062,1904.53,0.2625,1905.12,0.2854,2023-05-30 18:18:58.5719374,1685470738443
1917.05,1881.27,1904.95,ETH_USDT,4069.9255,7742499.13,0,0.0055,1904.86,0.0734,1904.95,0.0078,2023-05-30 18:19:01.7558927,1685470741624
1917.05,1881.27,1904.92,ETH_USDT,4069.9477,7742541.44,0,0.0055,1904.92,0.199,1905.15,0.0077,2023-05-30 18:19:12.2391195,1685470752115
1917.05,1881.27,1904.98,ETH_USDT,4070.1891,7743001.51,0,0.0056,1904.96,2.2947,1905.15,0.0077,2023-05-30 18:19:32.3761925,1685470772249
1917.05,1881.27,1904.96,ETH_USDT,4070.2116,7743044.39,0,0.0056,1904.96,2.2972,1905.15,0.0077,2023-05-30 18:19:36.6063454,1685470776482
1917.05,1881.27,1904.95,ETH_USDT,4070.3018,7743216.3,0,0.0055,1904.93,2.2978,1905.15,0.0077,2023-05-30 18:19:46.5932593,1685470786467
1917.05,1881.27,1904.9,ETH_USDT,4070.323,7743256.7,0,0.0055,1904.9,2.2911,1905.15,0.0077,2023-05-30 18:19:48.4609204,1685470788336
1917.05,1881.27,1904.98,ETH_USDT,4067.2311,7737401.8,0,0.0058,1904.84,2.0998,1905.14,0.1465,2023-05-30 18:20:06.9218063,1685470806795
1917.05,1881.27,1904.84,ETH_USDT,4067.3236,7737578.08,0,0.0058,1904.65,2.2947,1905.13,0.0078,2023-05-30 18:20:07.7757682,1685470807649
1917.05,1881.27,1904.52,ETH_USDT,4067.3509,7737630.1,0,0.0056,1904.41,0.415,1904.96,2.0997,2023-05-30 18:20:12.8968137,1685470812769
1917.05,1881.27,1904.41,ETH_USDT,4067.3725,7737671.25,0,0.0055,1904.41,0.3934,1904.87,0.0078,2023-05-30 18:20:14.5658443,1685470814413
1917.05,1881.27,1904.28,ETH_USDT,4067.5319,7737974.95,0,0.0055,1904.28,2.2924,1904.69,0.0078,2023-05-30 18:20:53.2691752,1685470853138
1917.05,1881.27,1904.19,ETH_USDT,4067.5658,7738039.54,0,0.0054,1904.19,0.3068,1904.69,0.0078,2023-05-30 18:20:56.8515828,1685470856726
1917.05,1881.27,1904.51,ETH_USDT,4066.0224,7735116.24,0,0.0057,1904.51,2.2676,1904.8,0.1575,2023-05-30 18:21:03.3757514,1685470863244
1917.05,1881.27,1904.8,ETH_USDT,4066.1877,7735431.24,0,0.0059,1904.97,2.2912,1905.07,0.0001,2023-05-30 18:21:10.0522078,1685470869922
1917.05,1881.27,1905.05,ETH_USDT,4066.2106,7735474.89,0,0.006,1905.06,0.0078,1905.07,0.0001,2023-05-30 18:21:21.1389348,1685470880998
1917.05,1881.27,1904.91,ETH_USDT,4066.2237,7735499.86,0,0.0059,1904.91,0.084,1905.06,0.0078,2023-05-30 18:21:22.8585147,1685470882732
